10117	2663	1	25
10118	1962	1	39
10118	3381	1	32
10120	3641	1	88
10122	1222	1	5
10123	1977	1	57
10125	1488	1	10
10126	2650	1	77
10128	1334	1	79
10130	3394	1	66
10132	3998	1	92
10134	3662	1	75
10135	3034	1	47
10136	1340	1	45
10136	3510	1	29
10137	2228	1	12
10141	2657	1	12
10143	2478	1	14
10144	1092	1	31
10144	1666	1	14
10145	2861	1	63
10146	2932	1	35
10150	1426	1	74
10151	1402	1	76
10153	2270	1	44
10162	3554	1	71
10163	1104	1	7
10165	2776	1	60
10167	1681	1	27
10169	3982	1	45
10171	2245	1	46
10171	2595	1	15
10173	1824	1	48
10173	2064	1	80
10175	2748	1	55
10177	3157	1	8
10177	3707	1	37
10177	3879	1	34
10178	3091	1	40
10182	3066	1	59
10184	3358	1	91
10188	1052	1	54
10188	1338	1	68
10189	2136	1	93
10189	3562	1	81
10190	3824	1	47
10192	2182	1	57
10193	1601	1	48
10193	1661	1	20
10193	1817	1	72
10193	2379	1	87
10193	3045	1	24
10194	3163	1	5
10195	3196	1	31
10196	1973	1	34
10196	2113	1	12
10196	3489	1	94
10197	3184	1	26
10201	2326	1	62
10203	2565	1	81
10204	2421	1	13
10205	1477	1	70
10205	3270	1	4
10210	2912	1	77
10212	1723	1	12
10212	3552	1	33
10213	2789	1	41
10215	2504	1	3
10216	1395	1	56
10216	1712	1	95
10217	1039	1	51
10219	2925	1	78
10220	2309	1	33
10221	2998	1	57
10223	1406	1	84
10224	2958	1	41
10226	2799	1	2
10227	1746	1	83
10230	1232	1	86
10231	3307	1	15
10231	3826	1	3
10233	3546	1	79
10233	3550	1	73
10234	3308	1	25
10238	3018	1	78
10240	1830	1	37
10241	3801	1	35
10242	3002	1	89
10243	3642	1	36
10248	2201	1	72
10249	2296	1	25
10250	3979	1	52
10250	3982	1	15
10251	1636	1	29
10252	1846	1	29
10252	2674	1	38
10253	3117	1	88
10254	1282	1	2
10254	3180	1	77
10255	3680	1	50
10257	2040	1	29
10259	3047	1	19
10259	3555	1	43
10261	3420	1	33
10262	1675	1	68
10262	3257	1	35
10262	3918	1	77
10263	1389	1	61
10263	2386	1	52
10265	2032	1	19
10266	1047	1	43
10268	1713	1	16
10269	1651	1	65
10270	3615	1	22
10272	1352	1	76
10272	1953	1	34
10273	1407	1	6
10275	1643	1	92
10275	2371	1	90
10275	2729	1	14
10276	2106	1	91
10277	2454	1	11
10281	3053	1	60
10281	3642	1	19
10284	1927	1	57
10284	2553	1	33
10284	3785	1	89
10285	1841	1	77
10286	1250	1	68
10286	3181	1	7
10287	2320	1	51
10288	2038	1	63
10290	1124	1	24
10291	2630	1	46
10292	1318	1	20
10292	1896	1	93
10292	2667	1	15
10292	3981	1	93
10293	1103	1	44
10295	2684	1	15
10295	3084	1	22
10296	1205	1	37
10296	2410	1	9
10297	2621	1	42
10297	3119	1	67
10298	3170	1	61
10299	1502	1	27
10300	1633	1	46
10301	2482	1	52
10302	3946	1	4
10303	1574	1	58
10309	1193	1	84
10311	2430	1	82
10312	2908	1	32
10315	2894	1	68
10318	1870	1	16
10318	1987	1	83
10319	1586	1	44
10321	3770	1	52
10322	1873	1	78
10322	2042	1	29
10323	2931	1	14
10324	1250	1	5
10324	1375	1	3
10326	1674	1	78
10326	1872	1	74
10326	2994	1	19
10327	2123	1	11
10327	2217	1	60
10328	1231	1	46
10329	3730	1	15
10330	3423	1	50
10331	2147	1	62
10333	3089	1	88
10334	3066	1	90
10335	3662	1	83
10336	1801	1	74
10336	3201	1	81
10338	1372	1	37
10338	1553	1	37
10338	3666	1	49
10339	3999	1	19
10342	2102	1	10
10347	2967	1	17
10350	1743	1	94
10350	2708	1	63
10351	3478	1	13
10352	2290	1	84
10352	2975	1	72
10354	3401	1	19
10356	1577	1	5
10356	1672	1	52
10356	1820	1	86
10356	2716	1	46
10358	1467	1	95
10358	2852	1	84
10360	3793	1	19
10364	3405	1	18
10365	2885	1	52
10365	3830	1	90
10367	1953	1	4
10368	1585	1	17
10369	1619	1	40
10369	3025	1	71
10369	3476	1	93
10370	2765	1	32
10370	3067	1	55
10372	3471	1	28
10372	3604	1	64
10373	1020	1	83
10374	2602	1	71
10374	3699	1	9
10375	2490	1	36
10375	3737	1	71
10377	3105	1	66
10378	2721	1	65
10379	2262	1	65
10379	2345	1	94
10380	2852	1	54
10382	1881	1	65
10383	1589	1	33
10383	2538	1	56
10387	3024	1	59
10388	1164	1	94
10391	3637	1	68
10391	3871	1	53
10392	3121	1	21
10393	1708	1	57
10394	3978	1	27
10396	2353	1	82
10396	2454	1	56
10400	1389	1	48
10400	3180	1	82
10400	3651	1	91
10401	1939	1	86
10403	1745	1	88
10407	3106	1	91
10407	3723	1	80
10409	1540	1	6
10414	1094	1	46
10414	1995	1	37
10416	3513	1	88
10418	1617	1	29
10418	2190	1	55
10419	1655	1	9
10419	3265	1	78
10420	1067	1	38
10422	1987	1	90
10422	3674	1	23
10423	1416	1	85
10423	3798	1	43
10424	1293	1	45
10427	3542	1	26
10428	1019	1	40
10429	2078	1	3
10429	3813	1	14
10431	2154	1	62
10433	1011	1	40
10435	1218	1	22
10435	1493	1	17
10437	1948	1	31
10438	1346	1	22
10438	3198	1	71
10440	3563	1	3
10440	3611	1	17
10441	1855	1	2
10443	3035	1	21
10444	3158	1	72
10444	3982	1	15
10445	2038	1	24
10447	2621	1	46
10451	3592	1	3
10452	1901	1	58
10453	1003	1	79
10453	1465	1	50
10454	2450	1	23
10455	3677	1	5
10456	3609	1	56
10457	2462	1	37
10459	2760	1	35
10464	1388	1	59
10465	2339	1	26
10465	3309	1	93
10467	1124	1	39
10469	1454	1	83
10469	2307	1	45
10469	2505	1	44
10471	1163	1	29
10472	1689	1	66
10472	2103	1	14
10473	1983	1	54
10474	3405	1	56
10475	1470	1	73
10475	1519	1	69
10475	2065	1	11
10477	3228	1	71
10479	2995	1	71
10480	3337	1	45
10481	1270	1	76
10482	2672	1	94
10486	2707	1	77
10488	3528	1	58
10491	2447	1	75
10491	3478	1	24
10494	2429	1	64
10494	2678	1	77
10494	3294	1	24
10495	1367	1	89
10497	2695	1	75
10497	3336	1	11
10501	1892	1	22
10501	3067	1	89
10502	2160	1	64
10503	1813	1	63
10503	2864	1	66
10503	2889	1	63
10503	3274	1	61
10505	2606	1	51
10506	3001	1	88
10507	1223	1	32
10508	1414	1	91
10510	1820	1	41
10511	1871	1	3
10511	3732	1	60
10513	3027	1	80
10515	2495	1	64
10515	2835	1	8
10515	3618	1	74
10516	3352	1	94
10518	3518	1	26
10519	3495	1	3
10519	3749	1	25
10522	2179	1	18
10526	3386	1	67
10527	1548	1	74
10527	3538	1	72
10527	3967	1	2
10530	1142	1	16
10531	1829	1	30
10532	3306	1	48
10534	1326	1	81
10534	3505	1	59
10535	3570	1	50
10537	1952	1	86
10539	2974	1	33
10541	2500	1	68
10542	3186	1	9
10542	3797	1	18
10543	1392	1	11
10544	1392	1	24
10547	1913	1	56
10547	2886	1	21
10547	2943	1	49
10549	1545	1	86
10550	1527	1	22
10552	3801	1	77
10553	1896	1	72
10555	3105	1	68
10557	1306	1	4
10557	2384	1	13
10557	2453	1	81
10558	1637	1	85
10560	1463	1	28
10560	2110	1	81
10562	1078	1	32
10562	2393	1	2
10565	2878	1	91
10571	2839	1	89
10572	3781	1	57
10573	3069	1	85
10575	2907	1	20
10576	2154	1	43
10576	3268	1	73
10578	2176	1	18
10580	1757	1	15
10582	2774	1	9
10583	2498	1	4
10584	1479	1	44
10584	2264	1	45
10584	3280	1	22
10586	2891	1	12
10586	3304	1	75
10586	3886	1	11
10587	3243	1	56
10588	3038	1	47
10589	3329	1	68
10590	1272	1	54
10590	3835	1	3
10591	1159	1	31
10591	2261	1	30
10592	1115	1	25
10592	1465	1	58
10593	1517	1	11
10593	2476	1	77
10595	2475	1	31
10596	1549	1	27
10598	2739	1	82
10599	2652	1	65
10603	2641	1	94
10604	2607	1	48
10605	1682	1	61
10605	3140	1	24
10605	3601	1	23
10605	3905	1	54
10606	2679	1	93
10608	1587	1	57
10608	3900	1	22
10609	1285	1	24
10609	2687	1	74
10610	3886	1	81
10612	1222	1	94
10613	2178	1	26
10614	1464	1	31
10614	2652	1	54
10615	3635	1	50
10620	3031	1	27
10622	1677	1	18
10624	2725	1	40
10626	1459	1	7
10628	3995	1	49
10631	1569	1	20
10633	1586	1	66
10634	1562	1	50
10634	3052	1	5
10636	1560	1	50
10636	3994	1	92
10637	1073	1	15
10637	2211	1	55
10639	3621	1	11
10641	2127	1	75
10641	2256	1	41
10641	2651	1	53
10642	1740	1	66
10642	2636	1	77
10645	1295	1	3
10646	1539	1	87
10647	1008	1	95
10647	3147	1	79
10648	2601	1	10
10648	3744	1	57
10649	2698	1	95
10650	1711	1	80
10654	3415	1	34
10656	1142	1	4
10659	1953	1	62
10660	2476	1	17
10663	1482	1	60
10663	2839	1	5
10663	3912	1	46
10664	1085	1	44
10669	3837	1	61
10670	2910	1	35
10673	2389	1	63
10674	2651	1	91
10676	1231	1	70
10676	1805	1	61
10676	3850	1	65
10678	1020	1	24
10678	1342	1	49
10678	1399	1	54
10678	2659	1	20
10682	2168	1	11
10682	2835	1	15
10683	1753	1	63
10684	3428	1	94
10685	2156	1	41
10686	3564	1	31
10687	1521	1	21
10687	1888	1	92
10688	1718	1	74
10688	2629	1	58
10690	3280	1	29
10691	3096	1	74
10695	1060	1	39
10695	2097	1	89
10695	3049	1	86
10696	3085	1	34
10698	1939	1	30
10700	2313	1	88
10705	1211	1	38
10707	3571	1	68
10708	1176	1	40
10709	3457	1	38
10714	1230	1	82
10715	3156	1	7
10717	2298	1	7
10718	2754	1	51
10718	3516	1	70
10720	2520	1	51
10723	1005	1	66
10723	2046	1	68
10724	3059	1	24
10725	2781	1	20
10726	3851	1	7
10726	3994	1	28
10730	1036	1	92
10730	1821	1	86
10730	2556	1	43
10733	1371	1	83
10733	1823	1	37
10734	1478	1	68
10734	3502	1	4
10735	1409	1	75
10735	2138	1	64
10737	2729	1	77
10737	3330	1	16
10738	3405	1	7
10740	2522	1	6
10740	3730	1	83
10741	2428	1	94
10741	3646	1	26
10743	2591	1	4
10747	2404	1	42
10751	3694	1	49
10752	2142	1	10
10753	3822	1	18
10758	3679	1	24
10760	3254	1	11
10761	2051	1	39
10761	2857	1	18
10762	2476	1	67
10762	3159	1	78
10763	3320	1	91
10764	3057	1	77
10765	1945	1	24
10767	1911	1	36
10767	3464	1	47
10768	3403	1	58
10769	2430	1	20
10770	1242	1	19
10770	2984	1	41
10770	3365	1	44
10770	3986	1	95
10776	2540	1	46
10779	1810	1	16
10780	1080	1	78
10780	2008	1	5
10782	1609	1	38
10782	2482	1	4
10788	1387	1	11
10788	2837	1	37
10788	3009	1	18
10790	3540	1	66
10791	1406	1	36
10791	1870	1	19
10791	3572	1	59
10792	3243	1	84
10794	1385	1	21
10794	3617	1	18
10794	3633	1	63
10795	2929	1	5
10797	2680	1	5
10798	1038	1	46
10798	2046	1	22
10802	3932	1	27
10803	2079	1	49
10804	2703	1	53
10806	1287	1	65
10807	1945	1	6
10807	3823	1	9
10811	2892	1	83
10811	3060	1	26
10813	2082	1	76
10813	2749	1	4
10816	1191	1	33
10816	1501	1	91
10816	2750	1	65
10817	2228	1	15
10817	3545	1	49
10820	1026	1	4
10820	3394	1	60
10821	3110	1	26
10824	1463	1	30
10828	2104	1	17
10828	2351	1	92
10828	3093	1	29
10829	1181	1	40
10829	3646	1	37
10831	1868	1	81
10836	1330	1	92
10836	2068	1	89
10837	1312	1	10
10838	2665	1	75
10842	3682	1	93
10843	2735	1	81
10848	3358	1	7
10850	2745	1	94
10851	1452	1	24
10853	3819	1	55
10854	1484	1	31
10854	1982	1	94
10856	3480	1	58
10859	1126	1	44
10859	2579	1	27
10859	3324	1	48
10860	1178	1	35
10865	3384	1	13
10867	1144	1	87
10867	2239	1	15
10868	2032	1	13
10870	2428	1	90
10870	3455	1	44
10872	1280	1	95
10873	1758	1	57
10874	2313	1	75
10874	2850	1	43
10875	1916	1	71
10880	3960	1	38
10881	1159	1	59
10881	2062	1	8
10881	2447	1	77
10881	2711	1	86
10884	1603	1	86
10884	1609	1	93
10884	2038	1	88
10884	3263	1	8
10885	2994	1	53
10885	3066	1	15
10886	1719	1	57
10887	1659	1	79
10887	2634	1	85
10891	1333	1	19
10891	1425	1	12
10891	3448	1	69
10892	2830	1	30
10893	1142	1	28
10893	1490	1	72
10893	2575	1	59
10895	1876	1	17
10895	2918	1	65
10897	2702	1	51
10900	1678	1	36
10903	1450	1	10
10903	2816	1	92
10904	1778	1	38
10904	2836	1	38
10905	2397	1	77
10907	3189	1	11
10907	3671	1	4
10909	1871	1	47
10910	3724	1	50
10911	1850	1	79
10912	3461	1	13
10912	3889	1	31
10914	2666	1	72
10916	1494	1	92
10916	2390	1	32
10916	3734	1	36
10917	1331	1	68
10918	1554	1	95
10919	3529	1	60
10923	2203	1	84
10926	2292	1	22
10927	1770	1	79
10929	2761	1	74
10931	2101	1	19
10932	2239	1	53
10932	2911	1	56
10932	2996	1	91
10933	2781	1	48
10935	2363	1	83
10935	3174	1	81
10937	1357	1	15
10938	3682	1	92
10941	1278	1	63
10941	1527	1	77
10943	1896	1	18
10944	3783	1	43
10945	2502	1	67
10948	3691	1	26
10950	2687	1	68
10950	3659	1	30
10950	3863	1	20
10953	1773	1	70
10953	2820	1	50
10954	2731	1	58
10955	1464	1	73
10955	3088	1	88
10959	3465	1	19
10961	2170	1	55
10962	2316	1	4
10962	3732	1	24
10963	1166	1	68
10968	2615	1	89
10969	2374	1	83
10969	3410	1	34
10970	1053	1	46
10971	1798	1	66
10971	2289	1	20
10971	2456	1	94
10971	3426	1	52
10971	3639	1	95
10972	1534	1	71
10972	3948	1	39
10973	2087	1	60
10974	1942	1	6
10974	2906	1	59
10976	2339	1	84
10976	2463	1	11
10978	1020	1	45
10979	1508	1	14
10980	2044	1	11
10980	2216	1	90
10983	2031	1	55
10983	2673	1	73
10983	2799	1	21
10983	3434	1	68
10984	2407	1	14
10985	1907	1	55
10987	1625	1	3
10991	1829	1	29
10991	2550	1	26
10991	3249	1	16
10993	1241	1	29
10993	2768	1	28
10994	2343	1	46
10995	3948	1	68
10996	2571	1	10
10996	3407	1	47
10997	2521	1	28
11000	3911	1	87
11001	1761	1	22
11002	2366	1	71
11002	2835	1	50
11003	3853	1	37
11004	2063	1	31
11004	2481	1	48
11005	2390	1	39
11006	2469	1	75
11006	3787	1	88
11007	1381	1	15
11008	2636	1	59
11008	2866	1	53
11010	1442	1	59
11012	1944	1	86
11014	1191	1	81
11015	1654	1	16
11015	3258	1	56
11015	3813	1	45
11016	2167	1	81
11017	3368	1	85
11019	1499	1	22
11019	2770	1	81
11020	2245	1	71
11021	3853	1	34
11022	3392	1	10
11025	3270	1	39
11025	3498	1	14
11027	2174	1	88
11028	2108	1	75
11029	1196	1	26
11034	1737	1	48
11035	1269	1	8
11035	2493	1	33
11035	3781	1	70
11036	3623	1	11
11037	1227	1	93
11039	1058	1	93
11039	3434	1	92
11040	2802	1	51
11041	1691	1	49
11041	3107	1	80
11042	2641	1	46
11043	1016	1	69
11043	2363	1	28
11044	3293	1	17
11047	2356	1	38
11047	2557	1	21
11049	1696	1	84
11050	2539	1	8
11050	2739	1	47
11053	1905	1	71
11053	2223	1	24
11053	2522	1	2
11057	3470	1	72
11059	2203	1	84
11060	2611	1	79
11060	3703	1	5
11061	3744	1	9
11062	1559	1	37
11064	3719	1	9
11065	2198	1	54
11066	2740	1	94
11068	1785	1	33
11069	1055	1	38
11069	1544	1	80
11069	3218	1	11
11069	3402	1	84
11071	2454	1	94
11071	3398	1	48
11072	1779	1	40
11074	3480	1	66
11076	1748	1	80
11076	2378	1	72
11076	3259	1	19
11077	2338	1	80
11077	3802	1	89
11077	3888	1	88
11078	2745	1	74
11078	2876	1	29
11079	1348	1	41
11080	2580	1	22
11081	2168	1	81
11081	2469	1	7
11083	1399	1	33
11084	2874	1	50
11085	1701	1	93
11086	2555	1	18
11086	3614	1	76
11089	1061	1	89
11092	3231	1	82
11092	3363	1	11
11095	1048	1	56
11095	3810	1	84
11097	1542	1	93
11098	2203	1	17
11100	3806	1	10
11103	1869	1	7
11103	1916	1	59
11103	2430	1	80
11105	1290	1	44
11105	1851	1	22
11107	1866	1	55
11107	3071	1	7
11109	2919	1	51
11110	2008	1	30
11111	3746	1	8
11112	2514	1	52
11112	3980	1	74
11112	3999	1	10
11113	1798	1	94
11113	3345	1	72
11117	1048	1	55
11118	2024	1	91
11119	1264	1	76
11120	2687	1	24
11123	3073	1	91
11125	3867	1	9
11127	1172	1	36
11127	1248	1	8
11128	3798	1	66
11129	2100	1	33
11129	3415	1	90
11129	3884	1	90
11131	1955	1	79
11133	2936	1	82
11137	3689	1	24
11139	3614	1	19
11140	3218	1	30
11141	1810	1	79
11142	2015	1	61
11142	3581	1	67
11143	3636	1	56
11144	1237	1	37
11145	3506	1	54
11146	2137	1	64
11149	2396	1	64
11149	2555	1	29
11149	3690	1	66
11153	1278	1	23
11153	3286	1	44
11155	1256	1	18
11157	1218	1	43
11157	2554	1	80
11157	3152	1	73
11158	1410	1	30
11160	3334	1	61
11162	1587	1	21
11162	3667	1	17
11163	3519	1	53
11163	3527	1	15
11163	3911	1	89
11164	1833	1	81
11166	3419	1	51
11166	3466	1	24
11168	3328	1	57
11169	2849	1	27
11169	3861	1	67
11171	2899	1	42
11172	1668	1	22
11173	2473	1	39
11173	3204	1	20
11175	3084	1	60
11177	3384	1	78
11177	3692	1	18
11179	3964	1	12
11180	2613	1	47
11182	2146	1	19
11183	1070	1	21
11183	1258	1	68
11183	1740	1	93
11184	2110	1	16
11185	3733	1	94
11186	3986	1	48
11187	1846	1	85
11187	2997	1	86
11189	1300	1	24
11189	2423	1	5
11191	2696	1	31
11191	2887	1	40
11193	1903	1	68
11194	1082	1	75
11196	1285	1	66
11198	1033	1	84
11200	1277	1	44
11201	2852	1	91
11203	1461	1	25
11203	2170	1	57
11205	2349	1	10
11205	2881	1	82
11205	2958	1	76
11206	2651	1	25
11209	1348	1	29
11209	1699	1	20
11209	3796	1	45
11210	3206	1	73
11212	3061	1	86
11213	2512	1	32
11215	2094	1	35
11216	1047	1	53
11216	1705	1	81
11216	2499	1	60
11216	2652	1	26
11216	2808	1	47
11219	2280	1	38
11220	1050	1	51
11220	2499	1	74
11220	3901	1	29
11221	2174	1	52
11224	1322	1	70
11224	1377	1	63
11224	1737	1	9
11225	1922	1	18
11227	3291	1	15
11229	3562	1	80
11230	1073	1	82
11232	3274	1	42
11233	1500	1	3
11236	1780	1	66
11236	2126	1	17
11237	1228	1	90
11241	3629	1	3
11242	1095	1	91
11242	1613	1	62
11244	3459	1	30
11246	2752	1	49
11247	1353	1	74
11248	1443	1	16
11248	1450	1	38
11248	2323	1	81
11248	2397	1	26
11248	2580	1	26
11249	3505	1	3
11250	1902	1	78
11251	1496	1	25
11253	1571	1	83
11253	3525	1	20
11256	1062	1	58
11257	2383	1	31
11258	1387	1	47
11259	1300	1	3
11259	3057	1	19
11262	1309	1	6
11264	1418	1	72
11264	2537	1	42
11264	2706	1	88
11266	3114	1	88
11269	2315	1	42
11269	2779	1	34
11269	3201	1	80
11269	3999	1	33
11270	2469	1	81
11271	3989	1	4
11272	3781	1	28
11273	3187	1	6
11274	2408	1	18
11275	1705	1	5
11277	2256	1	17
11281	2533	1	25
11282	2757	1	78
11282	3164	1	56
11285	1120	1	39
11285	3077	1	4
11286	2246	1	26
11286	2930	1	62
11290	1816	1	65
11290	2327	1	82
11291	2482	1	35
11294	1352	1	16
11295	1027	1	53
11295	1374	1	50
11297	2041	1	50
11297	2403	1	25
11299	3869	1	45
11301	3737	1	32
11302	2813	1	57
11303	1491	1	35
11306	1241	1	41
11308	3463	1	64
11310	1913	1	3
11310	3553	1	53
11312	1419	1	89
11313	3747	1	83
11315	2298	1	3
11315	3898	1	88
11316	1843	1	86
11316	2815	1	27
11318	1029	1	42
11318	2838	1	36
11319	3810	1	31
11320	2844	1	38
11321	1702	1	28
11321	2727	1	77
11323	1597	1	95
11325	1908	1	60
11326	3448	1	6
11327	2316	1	81
11329	3556	1	48
11330	1212	1	26
11330	1881	1	95
11330	2802	1	86
11332	2126	1	69
11332	3638	1	50
11333	2550	1	15
11334	1297	1	45
11334	1883	1	34
11334	3393	1	77
11336	3040	1	9
11338	1055	1	46
11338	1784	1	63
11339	1130	1	8
11339	3239	1	4
11341	1121	1	33
11341	1651	1	15
11341	3428	1	84
11344	1724	1	17
11344	3523	1	60
11346	1200	1	54
11346	2264	1	35
11350	1727	1	20
11352	1297	1	9
11354	2122	1	41
11354	2291	1	60
11354	2390	1	36
11354	3053	1	79
11354	3447	1	7
11357	2574	1	35
11361	1054	1	50
11362	1255	1	16
11363	3016	1	41
11364	1364	1	45
11364	3310	1	44
11365	2430	1	63
11368	1305	1	44
11369	3515	1	32
11370	2903	1	74
11372	1396	1	37
11373	2511	1	42
11374	2284	1	80
11375	2070	1	62
11375	3282	1	3
11375	3854	1	6
11377	3372	1	83
11380	1117	1	67
11381	2775	1	65
11381	3694	1	72
11382	1828	1	11
11383	1793	1	30
11383	2912	1	68
11385	2637	1	92
11385	3863	1	76
11387	2689	1	60
11388	2274	1	30
11390	2303	1	21
11391	2163	1	29
11391	2234	1	76
11392	3911	1	49
11396	1391	1	82
11398	3835	1	12
11403	2293	1	56
11404	1016	1	11
11404	3735	1	20
11406	1075	1	51
11406	2074	1	76
11407	2390	1	57
11411	3421	1	65
11413	3409	1	71
11415	3953	1	78
11421	1470	1	5
11421	3751	1	38
11422	3594	1	91
11423	2675	1	42
11424	3470	1	59
11425	2696	1	10
11425	3611	1	49
11427	2769	1	42
11428	2209	1	10
11431	1846	1	63
11431	2775	1	19
11435	2189	1	21
11435	3748	1	92
11436	3436	1	92
11437	1421	1	62
11437	2844	1	25
11438	1344	1	4
11438	1519	1	61
11438	3677	1	39
11438	3885	1	37
11439	1032	1	35
11439	2075	1	85
11439	3127	1	62
11440	2275	1	73
11442	2802	1	31
11442	3736	1	62
11443	3095	1	83
11443	3943	1	84
11444	2812	1	45
11445	2823	1	33
11446	1369	1	36
11448	1012	1	34
11449	1763	1	9
11449	2551	1	14
11449	3199	1	44
11449	3319	1	47
11451	1910	1	68
11451	3033	1	42
11453	1484	1	4
11453	3097	1	57
11453	3849	1	93
11454	1833	1	50
11454	2941	1	62
11456	1213	1	60
11458	1342	1	75
11459	1366	1	87
11459	3150	1	28
11461	1102	1	74
11461	2744	1	60
11462	1523	1	45
11465	2541	1	64
11465	3622	1	86
11466	1600	1	23
11469	1712	1	75
11472	2023	1	7
11473	2439	1	79
11474	3600	1	37
11476	1116	1	56
11476	1727	1	91
11478	3815	1	80
11482	2657	1	36
11484	3237	1	49
11485	1258	1	33
11488	1116	1	95
11490	3460	1	34
11491	2863	1	24
11491	2992	1	3
11495	2576	1	45
11497	1605	1	42
11499	2477	1	91
11500	3844	1	71
11501	1342	1	15
11503	2767	1	62
11505	2421	1	94
11505	3774	1	62
11506	2654	1	32
11509	2943	1	39
11510	1365	1	43
11511	1093	1	62
11512	1867	1	51
11513	2123	1	13
11518	2387	1	58
11518	2912	1	95
11518	3757	1	21
11519	1463	1	92
11519	3034	1	29
11521	2232	1	63
11522	2539	1	49
11523	3890	1	22
11525	2449	1	81
11525	2628	1	31
11526	2522	1	41
11527	2097	1	50
11527	2724	1	15
11532	3729	1	84
11535	1277	1	22
11535	2269	1	17
11539	3104	1	39
11541	1966	1	93
11542	1710	1	92
11542	1825	1	81
11543	1953	1	83
11543	2210	1	70
11543	3298	1	91
11546	2080	1	53
11548	2210	1	13
11549	2111	1	63
11551	1624	1	22
11552	2929	1	18
11552	3278	1	62
11552	3454	1	14
11552	3534	1	65
11553	1298	1	55
11553	2740	1	70
11555	3431	1	94
11555	3542	1	91
11555	3933	1	65
11556	1774	1	82
11556	3192	1	80
11557	3439	1	68
11561	2330	1	34
11561	3906	1	4
11562	2225	1	90
11563	2400	1	6
11565	3608	1	78
11568	3401	1	13
11571	1130	1	37
11571	1548	1	78
11572	1208	1	86
11572	3240	1	28
11573	1403	1	15
11574	1884	1	30
11574	3117	1	22
11574	3348	1	17
11574	3772	1	46
11575	2197	1	3
11575	3007	1	76
11577	3101	1	32
11579	1052	1	72
11579	2391	1	7
11579	3503	1	26
11582	2793	1	32
11583	1033	1	25
11583	1362	1	77
11585	1672	1	89
11588	2943	1	77
11589	3769	1	34
11590	1133	1	58
11591	3528	1	24
11591	3990	1	70
11592	3401	1	54
11593	1373	1	48
11594	1241	1	6
11594	2351	1	75
11594	2611	1	14
11598	2963	1	91
11599	2265	1	22
11599	3519	1	20
11600	2482	1	37
11603	1211	1	47
11606	1514	1	49
11607	2164	1	87
11607	2868	1	23
11608	1854	1	49
11609	1088	1	23
11609	2771	1	28
11610	3389	1	36
11611	3048	1	34
11612	2801	1	81
11613	3837	1	59
11614	2581	1	68
11616	2531	1	52
11619	2128	1	86
11621	1124	1	86
11622	1870	1	82
11624	3113	1	46
11625	3454	1	59
11626	3182	1	31
11627	1621	1	16
11628	1334	1	91
11628	3152	1	36
11630	2120	1	17
11631	2623	1	19
11631	3585	1	37
11631	3653	1	35
11631	3818	1	57
11632	1331	1	78
11633	2793	1	70
11635	2203	1	26
11635	3795	1	8
11636	1291	1	86
11637	2119	1	76
11637	3576	1	28
11639	3226	1	67
11641	3933	1	29
11642	3772	1	29
11643	1174	1	95
11643	1587	1	36
11644	2580	1	91
11644	2605	1	58
11645	2407	1	35
11647	1613	1	23
11647	3780	1	9
11648	1648	1	66
11649	3449	1	17
11650	2628	1	25
11650	3618	1	30
11651	2269	1	17
11652	1198	1	73
