10242	3002	1	89
10243	3642	1	36
10248	2201	1	72
10249	2296	1	25
10250	3979	1	52
10251	1636	1	29
10252	2674	1	38
10253	3117	1	88
10254	3180	1	77
10255	3680	1	50
10257	2040	1	29
10259	3555	1	43
10261	3420	1	33
10262	3918	1	77
10263	1389	1	61
10265	2032	1	19
10266	1047	1	43
10268	1713	1	16
10269	1651	1	65
10270	3615	1	22
10272	1352	1	76
10273	1407	1	6
10275	1643	1	92
10276	2106	1	91
10277	2454	1	11
10281	3053	1	60
10284	3785	1	89
10285	1841	1	77
10286	1250	1	68
10287	2320	1	51
10288	2038	1	63
10290	1124	1	24
10291	2630	1	46
10292	3981	1	93
10293	1103	1	44
10295	3084	1	22
10296	1205	1	37
10297	3119	1	67
10298	3170	1	61
10299	1502	1	27
10300	1633	1	46
10301	2482	1	52
10302	3946	1	4
10303	1574	1	58
10309	1193	1	84
10311	2430	1	82
10312	2908	1	32
10315	2894	1	68
10318	1987	1	83
10319	1586	1	44
10321	3770	1	52
10322	1873	1	78
10323	2931	1	14
10324	1250	1	5
10326	1674	1	78
10327	2217	1	60
10328	1231	1	46
10329	3730	1	15
10330	3423	1	50
10331	2147	1	62
10333	3089	1	88
10334	3066	1	90
10335	3662	1	83
10336	3201	1	81
10338	3666	1	49
10339	3999	1	19
10342	2102	1	10
10347	2967	1	17
10350	1743	1	94
10351	3478	1	13
10352	2290	1	84
10354	3401	1	19
10356	1820	1	86
10358	1467	1	95
10360	3793	1	19
10364	3405	1	18
10365	3830	1	90
10367	1953	1	4
10368	1585	1	17
10369	3476	1	93
10370	3067	1	55
10372	3604	1	64
10373	1020	1	83
10374	2602	1	71
10375	3737	1	71
10377	3105	1	66
10378	2721	1	65
10379	2345	1	94
10380	2852	1	54
10382	1881	1	65
10383	2538	1	56
10387	3024	1	59
10388	1164	1	94
10391	3637	1	68
10392	3121	1	21
10393	1708	1	57
10394	3978	1	27
10396	2353	1	82
10400	3651	1	91
10401	1939	1	86
10403	1745	1	88
10407	3106	1	91
10409	1540	1	6
10414	1094	1	46
10416	3513	1	88
10418	2190	1	55
10419	3265	1	78
10420	1067	1	38
10422	1987	1	90
10423	1416	1	85
10424	1293	1	45
10427	3542	1	26
10428	1019	1	40
10429	3813	1	14
10431	2154	1	62
10433	1011	1	40
10435	1218	1	22
10437	1948	1	31
10438	3198	1	71
10440	3611	1	17
10441	1855	1	2
10443	3035	1	21
10444	3158	1	72
10445	2038	1	24
10447	2621	1	46
10451	3592	1	3
10452	1901	1	58
10453	1003	1	79
10454	2450	1	23
10455	3677	1	5
10456	3609	1	56
10457	2462	1	37
10459	2760	1	35
10464	1388	1	59
10465	3309	1	93
10467	1124	1	39
10469	1454	1	83
10471	1163	1	29
10472	1689	1	66
10473	1983	1	54
10474	3405	1	56
10475	1470	1	73
10477	3228	1	71
10479	2995	1	71
10480	3337	1	45
10481	1270	1	76
10482	2672	1	94
10486	2707	1	77
10488	3528	1	58
10491	2447	1	75
10494	2678	1	77
10495	1367	1	89
10497	2695	1	75
10501	3067	1	89
10502	2160	1	64
10503	2864	1	66
10505	2606	1	51
10506	3001	1	88
10507	1223	1	32
10508	1414	1	91
10510	1820	1	41
10511	3732	1	60
10513	3027	1	80
10515	3618	1	74
10516	3352	1	94
10518	3518	1	26
10519	3749	1	25
10522	2179	1	18
10526	3386	1	67
10527	1548	1	74
10530	1142	1	16
10531	1829	1	30
10532	3306	1	48
10534	1326	1	81
10535	3570	1	50
10537	1952	1	86
10539	2974	1	33
10541	2500	1	68
10542	3797	1	18
10543	1392	1	11
10544	1392	1	24
10547	1913	1	56
10549	1545	1	86
10550	1527	1	22
10552	3801	1	77
10553	1896	1	72
10555	3105	1	68
10557	2453	1	81
10558	1637	1	85
10560	2110	1	81
10562	1078	1	32
10565	2878	1	91
10571	2839	1	89
10572	3781	1	57
10573	3069	1	85
10575	2907	1	20
10576	3268	1	73
10578	2176	1	18
10580	1757	1	15
10582	2774	1	9
10583	2498	1	4
10584	2264	1	45
10586	3304	1	75
10587	3243	1	56
10588	3038	1	47
10589	3329	1	68
10590	1272	1	54
10591	1159	1	31
10592	1465	1	58
10593	2476	1	77
10595	2475	1	31
10596	1549	1	27
10598	2739	1	82
10599	2652	1	65
10603	2641	1	94
10604	2607	1	48
10605	1682	1	61
10606	2679	1	93
10608	1587	1	57
10609	2687	1	74
10610	3886	1	81
10612	1222	1	94
10613	2178	1	26
10614	2652	1	54
10615	3635	1	50
10620	3031	1	27
10622	1677	1	18
10624	2725	1	40
10626	1459	1	7
10628	3995	1	49
10631	1569	1	20
10633	1586	1	66
10634	1562	1	50
10636	3994	1	92
10637	2211	1	55
10639	3621	1	11
10641	2127	1	75
10642	2636	1	77
10645	1295	1	3
10646	1539	1	87
10647	1008	1	95
10648	3744	1	57
10649	2698	1	95
10650	1711	1	80
10654	3415	1	34
10656	1142	1	4
10659	1953	1	62
10660	2476	1	17
10663	1482	1	60
10664	1085	1	44
10669	3837	1	61
10670	2910	1	35
10673	2389	1	63
10674	2651	1	91
10676	1231	1	70
10678	1399	1	54
10682	2835	1	15
10683	1753	1	63
10684	3428	1	94
10685	2156	1	41
10686	3564	1	31
10687	1888	1	92
10688	1718	1	74
10690	3280	1	29
10691	3096	1	74
10695	2097	1	89
10696	3085	1	34
10698	1939	1	30
10700	2313	1	88
10705	1211	1	38
10707	3571	1	68
10708	1176	1	40
10709	3457	1	38
10714	1230	1	82
10715	3156	1	7
10717	2298	1	7
10718	3516	1	70
10720	2520	1	51
10723	2046	1	68
10724	3059	1	24
10725	2781	1	20
10726	3994	1	28
10730	1036	1	92
10733	1371	1	83
10734	1478	1	68
10735	1409	1	75
10737	2729	1	77
10738	3405	1	7
10740	3730	1	83
10741	2428	1	94
10743	2591	1	4
10747	2404	1	42
10751	3694	1	49
10752	2142	1	10
10753	3822	1	18
10758	3679	1	24
10760	3254	1	11
10761	2051	1	39
10762	3159	1	78
10763	3320	1	91
10764	3057	1	77
10765	1945	1	24
10767	3464	1	47
10768	3403	1	58
10769	2430	1	20
10770	3986	1	95
10776	2540	1	46
10779	1810	1	16
10780	1080	1	78
10782	1609	1	38
10788	2837	1	37
10790	3540	1	66
10791	3572	1	59
10792	3243	1	84
10794	3633	1	63
10795	2929	1	5
10797	2680	1	5
10798	1038	1	46
10802	3932	1	27
10803	2079	1	49
10804	2703	1	53
10806	1287	1	65
10807	3823	1	9
10811	2892	1	83
10813	2082	1	76
10816	1501	1	91
10817	3545	1	49
10820	3394	1	60
10821	3110	1	26
10824	1463	1	30
10828	2351	1	92
10829	1181	1	40
10831	1868	1	81
10836	1330	1	92
10837	1312	1	10
10838	2665	1	75
10842	3682	1	93
10843	2735	1	81
10848	3358	1	7
10850	2745	1	94
10851	1452	1	24
10853	3819	1	55
10854	1982	1	94
10856	3480	1	58
10859	3324	1	48
10860	1178	1	35
10865	3384	1	13
10867	1144	1	87
10868	2032	1	13
10870	2428	1	90
10872	1280	1	95
10873	1758	1	57
10874	2313	1	75
10875	1916	1	71
10880	3960	1	38
10881	2711	1	86
10884	1609	1	93
10885	2994	1	53
10886	1719	1	57
10887	2634	1	85
10891	3448	1	69
10892	2830	1	30
10893	1490	1	72
10895	2918	1	65
10897	2702	1	51
10900	1678	1	36
10903	2816	1	92
10904	1778	1	38
10905	2397	1	77
10907	3189	1	11
10909	1871	1	47
10910	3724	1	50
10911	1850	1	79
10912	3889	1	31
10914	2666	1	72
10916	1494	1	92
10917	1331	1	68
10918	1554	1	95
10919	3529	1	60
10923	2203	1	84
10926	2292	1	22
10927	1770	1	79
10929	2761	1	74
10931	2101	1	19
10932	2996	1	91
10933	2781	1	48
10935	2363	1	83
10937	1357	1	15
10938	3682	1	92
10941	1527	1	77
10943	1896	1	18
10944	3783	1	43
10945	2502	1	67
10948	3691	1	26
10950	2687	1	68
10953	1773	1	70
10954	2731	1	58
10955	3088	1	88
10959	3465	1	19
10961	2170	1	55
10962	3732	1	24
10963	1166	1	68
10968	2615	1	89
10969	2374	1	83
10970	1053	1	46
10971	3639	1	95
10972	1534	1	71
10973	2087	1	60
10974	2906	1	59
10976	2339	1	84
10978	1020	1	45
10979	1508	1	14
10980	2216	1	90
10983	2673	1	73
10984	2407	1	14
10985	1907	1	55
10987	1625	1	3
10991	1829	1	29
10993	1241	1	29
10994	2343	1	46
10995	3948	1	68
10996	3407	1	47
10997	2521	1	28
11000	3911	1	87
11001	1761	1	22
11002	2366	1	71
11003	3853	1	37
11004	2481	1	48
11005	2390	1	39
11006	3787	1	88
11007	1381	1	15
11008	2636	1	59
11010	1442	1	59
11012	1944	1	86
11014	1191	1	81
11015	3258	1	56
11016	2167	1	81
11017	3368	1	85
11019	2770	1	81
11020	2245	1	71
11021	3853	1	34
11022	3392	1	10
11025	3270	1	39
11027	2174	1	88
11028	2108	1	75
11029	1196	1	26
11034	1737	1	48
11035	3781	1	70
11036	3623	1	11
11037	1227	1	93
11039	1058	1	93
11040	2802	1	51
11041	3107	1	80
11042	2641	1	46
11043	1016	1	69
11044	3293	1	17
11047	2356	1	38
11049	1696	1	84
11050	2739	1	47
11053	1905	1	71
11057	3470	1	72
11059	2203	1	84
11060	2611	1	79
11061	3744	1	9
11062	1559	1	37
11064	3719	1	9
11065	2198	1	54
11066	2740	1	94
11068	1785	1	33
11069	3402	1	84
11071	2454	1	94
11072	1779	1	40
11074	3480	1	66
11076	1748	1	80
11077	3802	1	89
11078	2745	1	74
11079	1348	1	41
11080	2580	1	22
11081	2168	1	81
11083	1399	1	33
11084	2874	1	50
11085	1701	1	93
11086	3614	1	76
11089	1061	1	89
11092	3231	1	82
11095	3810	1	84
11097	1542	1	93
11098	2203	1	17
11100	3806	1	10
11103	2430	1	80
11105	1290	1	44
11107	1866	1	55
11109	2919	1	51
11110	2008	1	30
11111	3746	1	8
11112	3980	1	74
11113	1798	1	94
11117	1048	1	55
11118	2024	1	91
11119	1264	1	76
11120	2687	1	24
11123	3073	1	91
11125	3867	1	9
11127	1172	1	36
11128	3798	1	66
11129	3415	1	90
11131	1955	1	79
11133	2936	1	82
11137	3689	1	24
11139	3614	1	19
11140	3218	1	30
11141	1810	1	79
11142	3581	1	67
11143	3636	1	56
11144	1237	1	37
11145	3506	1	54
11146	2137	1	64
11149	3690	1	66
11153	3286	1	44
11155	1256	1	18
11157	2554	1	80
11158	1410	1	30
11160	3334	1	61
11162	1587	1	21
11163	3911	1	89
11164	1833	1	81
11166	3419	1	51
11168	3328	1	57
11169	3861	1	67
11171	2899	1	42
11172	1668	1	22
11173	2473	1	39
11175	3084	1	60
11177	3384	1	78
11179	3964	1	12
11180	2613	1	47
11182	2146	1	19
11183	1740	1	93
11184	2110	1	16
11185	3733	1	94
11186	3986	1	48
11187	2997	1	86
11189	1300	1	24
11191	2887	1	40
11193	1903	1	68
11194	1082	1	75
11196	1285	1	66
11198	1033	1	84
11200	1277	1	44
11201	2852	1	91
11203	2170	1	57
11205	2881	1	82
11206	2651	1	25
11209	3796	1	45
11210	3206	1	73
11212	3061	1	86
11213	2512	1	32
11215	2094	1	35
11216	1705	1	81
11219	2280	1	38
11220	2499	1	74
11221	2174	1	52
11224	1322	1	70
11225	1922	1	18
11227	3291	1	15
11229	3562	1	80
11230	1073	1	82
11232	3274	1	42
11233	1500	1	3
11236	1780	1	66
11237	1228	1	90
11241	3629	1	3
11242	1095	1	91
11244	3459	1	30
11246	2752	1	49
11247	1353	1	74
11248	2323	1	81
11249	3505	1	3
11250	1902	1	78
11251	1496	1	25
11253	1571	1	83
11256	1062	1	58
11257	2383	1	31
11258	1387	1	47
11259	3057	1	19
11262	1309	1	6
11264	2706	1	88
11266	3114	1	88
11269	3201	1	80
11270	2469	1	81
11271	3989	1	4
11272	3781	1	28
11273	3187	1	6
11274	2408	1	18
11275	1705	1	5
11277	2256	1	17
11281	2533	1	25
11282	2757	1	78
11285	1120	1	39
11286	2930	1	62
11290	2327	1	82
11291	2482	1	35
11294	1352	1	16
11295	1027	1	53
11297	2041	1	50
11299	3869	1	45
11301	3737	1	32
11302	2813	1	57
11303	1491	1	35
11306	1241	1	41
11308	3463	1	64
11310	3553	1	53
11312	1419	1	89
11313	3747	1	83
11315	3898	1	88
11316	1843	1	86
11318	1029	1	42
11319	3810	1	31
11320	2844	1	38
11321	2727	1	77
11323	1597	1	95
11325	1908	1	60
11326	3448	1	6
11327	2316	1	81
11329	3556	1	48
11330	1881	1	95
11332	2126	1	69
11333	2550	1	15
11334	3393	1	77
11336	3040	1	9
11338	1784	1	63
11339	1130	1	8
11341	3428	1	84
11344	3523	1	60
11346	1200	1	54
11350	1727	1	20
11352	1297	1	9
11354	3053	1	79
11357	2574	1	35
11361	1054	1	50
11362	1255	1	16
11363	3016	1	41
11364	1364	1	45
11365	2430	1	63
11368	1305	1	44
11369	3515	1	32
11370	2903	1	74
11372	1396	1	37
11373	2511	1	42
11374	2284	1	80
11375	2070	1	62
11377	3372	1	83
11380	1117	1	67
11381	3694	1	72
11382	1828	1	11
11383	2912	1	68
11385	2637	1	92
11387	2689	1	60
11388	2274	1	30
11390	2303	1	21
11391	2234	1	76
11392	3911	1	49
11396	1391	1	82
11398	3835	1	12
11403	2293	1	56
11404	3735	1	20
11406	2074	1	76
11407	2390	1	57
11411	3421	1	65
11413	3409	1	71
11415	3953	1	78
11421	3751	1	38
11422	3594	1	91
11423	2675	1	42
11424	3470	1	59
11425	3611	1	49
11427	2769	1	42
11428	2209	1	10
11431	1846	1	63
11435	3748	1	92
11436	3436	1	92
11437	1421	1	62
11438	1519	1	61
11439	2075	1	85
11440	2275	1	73
11442	3736	1	62
11443	3943	1	84
11444	2812	1	45
11445	2823	1	33
11446	1369	1	36
11448	1012	1	34
11449	3319	1	47
11451	1910	1	68
11453	3849	1	93
11454	2941	1	62
11456	1213	1	60
11458	1342	1	75
11459	1366	1	87
11461	1102	1	74
11462	1523	1	45
11465	3622	1	86
11466	1600	1	23
11469	1712	1	75
11472	2023	1	7
11473	2439	1	79
11474	3600	1	37
11476	1727	1	91
11478	3815	1	80
11482	2657	1	36
11484	3237	1	49
11485	1258	1	33
11488	1116	1	95
11490	3460	1	34
11491	2863	1	24
11495	2576	1	45
11497	1605	1	42
11499	2477	1	91
11500	3844	1	71
11501	1342	1	15
11503	2767	1	62
11505	2421	1	94
11506	2654	1	32
11509	2943	1	39
11510	1365	1	43
11511	1093	1	62
11512	1867	1	51
11513	2123	1	13
11518	2912	1	95
11519	1463	1	92
11521	2232	1	63
11522	2539	1	49
11523	3890	1	22
11525	2449	1	81
11526	2522	1	41
11527	2097	1	50
11532	3729	1	84
11535	1277	1	22
11539	3104	1	39
11541	1966	1	93
11542	1710	1	92
11543	3298	1	91
11546	2080	1	53
11548	2210	1	13
11549	2111	1	63
11551	1624	1	22
11552	3534	1	65
11553	2740	1	70
11555	3431	1	94
11556	1774	1	82
11557	3439	1	68
11561	2330	1	34
11562	2225	1	90
11563	2400	1	6
11565	3608	1	78
11568	3401	1	13
11571	1548	1	78
11572	1208	1	86
11573	1403	1	15
11574	3772	1	46
11575	3007	1	76
11577	3101	1	32
11579	1052	1	72
11582	2793	1	32
11583	1362	1	77
11585	1672	1	89
11588	2943	1	77
11589	3769	1	34
11590	1133	1	58
11591	3990	1	70
11592	3401	1	54
11593	1373	1	48
11594	2351	1	75
11598	2963	1	91
11599	2265	1	22
11600	2482	1	37
11603	1211	1	47
11606	1514	1	49
11607	2164	1	87
11608	1854	1	49
11609	2771	1	28
11610	3389	1	36
11611	3048	1	34
11612	2801	1	81
11613	3837	1	59
11614	2581	1	68
11616	2531	1	52
11619	2128	1	86
11621	1124	1	86
11622	1870	1	82
11624	3113	1	46
11625	3454	1	59
11626	3182	1	31
11627	1621	1	16
11628	1334	1	91
11630	2120	1	17
11631	3818	1	57
11632	1331	1	78
11633	2793	1	70
11635	2203	1	26
11636	1291	1	86
11637	2119	1	76
11639	3226	1	67
11641	3933	1	29
11642	3772	1	29
11643	1174	1	95
11644	2580	1	91
11645	2407	1	35
11647	1613	1	23
11648	1648	1	66
11649	3449	1	17
11650	3618	1	30
11651	2269	1	17
11652	1198	1	73
11654	3638	1	74
11655	2795	1	61
11656	3566	1	52
11657	3577	1	60
11658	3179	1	46
11659	3123	1	82
11663	3259	1	63
11665	3892	1	38
11670	1444	1	44
11671	1230	1	84
11672	2180	1	48
11676	3203	1	66
11677	2092	1	41
11682	1513	1	78
11683	1606	1	24
11684	3567	1	61
11685	2935	1	74
11687	2659	1	95
11688	3911	1	61
11690	1694	1	59
11694	2404	1	11
11697	1574	1	58
11702	2967	1	5
11704	1668	1	57
11705	3885	1	3
11708	2889	1	14
11709	3227	1	85
11710	2010	1	92
11711	3723	1	63
11715	3407	1	56
11717	2988	1	75
11718	1927	1	92
11720	3295	1	57
11721	1070	1	11
11723	2301	1	66
11724	3426	1	67
11725	2223	1	58
11726	2772	1	34
11727	3378	1	94
11728	2025	1	69
11729	1969	1	44
11730	3731	1	86
11732	3667	1	28
11733	1252	1	45
11735	3979	1	34
11737	2743	1	73
11738	3395	1	5
11739	3362	1	43
11742	2304	1	15
11743	1691	1	61
11744	1272	1	79
11748	1812	1	66
11750	3184	1	24
11751	1411	1	65
11752	1091	1	4
11755	2790	1	80
11756	3744	1	74
11757	2732	1	30
11763	3462	1	66
11764	3938	1	43
11766	1828	1	68
11767	2904	1	34
11768	2274	1	52
11769	3962	1	57
11770	1060	1	61
11771	3159	1	19
11772	3646	1	93
11774	2062	1	62
11775	2183	1	86
11776	2157	1	23
11777	3790	1	40
11780	3483	1	92
11784	3623	1	39
11786	2959	1	14
11787	2366	1	67
11788	1113	1	51
11789	1510	1	63
11790	1499	1	31
11791	3884	1	90
11792	3699	1	50
11793	1819	1	94
11795	3232	1	38
11799	3762	1	84
11801	2605	1	38
11803	1898	1	19
11805	2575	1	82
11807	2744	1	80
11808	1505	1	88
11809	3605	1	73
11811	2701	1	90
11812	1934	1	80
11813	2854	1	82
11820	3855	1	33
11827	2047	1	33
11830	1536	1	90
11836	1896	1	42
11837	2401	1	63
11838	3029	1	14
11841	3907	1	94
11842	1047	1	34
11843	1927	1	13
11844	3776	1	16
11846	1523	1	71
11848	3150	1	69
11849	2408	1	74
11851	1043	1	74
11853	2844	1	42
11854	2044	1	17
11856	2193	1	12
11858	1102	1	4
11859	3492	1	82
11860	1680	1	83
11861	2420	1	80
11863	3081	1	32
11865	2456	1	33
11867	1946	1	91
11868	3170	1	30
11872	3569	1	77
11873	3544	1	78
11874	3093	1	86
11875	1853	1	78
11879	3162	1	64
11882	1059	1	28
11883	3458	1	15
11884	1255	1	68
11885	2992	1	78
11887	2876	1	29
11888	1380	1	36
11890	2394	1	26
11891	1143	1	87
11893	3776	1	13
11894	2455	1	50
11895	1204	1	26
11896	3817	1	2
11898	2269	1	88
11899	1194	1	81
11900	1810	1	34
11902	3648	1	72
11905	3794	1	85
11909	1702	1	65
11910	1554	1	71
11912	2097	1	88
11917	1864	1	39
11920	2908	1	77
11922	2911	1	87
11923	3403	1	68
11924	3276	1	35
11925	3415	1	56
11926	2405	1	42
11927	2642	1	78
11930	1185	1	83
11931	2875	1	6
11932	3504	1	51
11933	3666	1	62
11934	1766	1	35
11935	2886	1	53
11936	1001	1	68
11937	2889	1	89
11941	2911	1	75
11942	2476	1	51
11944	3363	1	53
11947	3779	1	56
11949	2655	1	21
11950	2104	1	39
11952	3854	1	25
11953	3722	1	65
11954	2884	1	40
11955	2590	1	71
11960	2331	1	57
11961	2232	1	22
11962	2109	1	5
11966	1213	1	64
11967	1844	1	16
11968	1902	1	73
11971	2472	1	6
11972	2920	1	31
11973	3301	1	18
11974	2076	1	78
11977	3353	1	59
11979	1920	1	56
11980	2650	1	75
11982	3656	1	87
11983	1747	1	15
11985	3136	1	35
11987	1166	1	61
11988	1352	1	30
11989	1887	1	45
11992	1410	1	44
11993	1555	1	31
11996	2256	1	46
11997	2149	1	12
11998	3702	1	71
11999	2157	1	16
12002	1141	1	71
12004	3259	1	95
12007	1855	1	44
12008	2997	1	92
12009	2279	1	36
12010	2732	1	19
12012	2977	1	73
12013	1441	1	63
12014	2632	1	29
12015	1203	1	45
12016	1359	1	50
12018	1523	1	23
12019	3945	1	80
12020	1894	1	12
12021	2759	1	18
12023	3927	1	24
12024	3590	1	16
12026	1972	1	31
12027	3776	1	11
12032	1739	1	85
12033	2628	1	7
12034	1901	1	88
12035	2393	1	54
12039	1846	1	79
12040	3168	1	76
12044	2068	1	11
12045	1159	1	93
12046	3876	1	83
12049	3378	1	36
12050	2872	1	83
12052	3104	1	2
12053	2675	1	73
12054	1255	1	16
12057	1939	1	85
12058	2363	1	81
12059	2710	1	95
12060	3587	1	95
12061	2873	1	15
12064	1982	1	39
12065	3581	1	88
12069	2764	1	5
12070	2698	1	62
12071	3525	1	66
12072	3906	1	56
12073	3178	1	47
12075	3653	1	23
12076	1296	1	43
12080	3183	1	82
12081	1112	1	60
12083	3615	1	29
12085	1550	1	85
12087	1287	1	88
12088	2402	1	73
12089	3495	1	39
12090	3766	1	46
12091	2907	1	90
12092	2400	1	34
12093	3842	1	14
12095	1936	1	87
12096	3688	1	85
12098	1484	1	9
12101	3974	1	85
12102	3955	1	81
12104	3481	1	5
12107	1952	1	13
12108	1468	1	22
12111	3062	1	29
12112	1264	1	70
12114	1393	1	78
12115	3632	1	91
12116	1567	1	89
12119	1626	1	75
12120	3568	1	4
12123	3353	1	91
12126	1034	1	70
12130	2825	1	37
12131	2053	1	94
12133	3533	1	72
12137	1452	1	95
12138	2335	1	52
12139	3652	1	56
12142	1143	1	60
12143	3424	1	21
12147	2089	1	48
12148	3353	1	55
12151	2624	1	52
12152	2528	1	42
12153	3659	1	58
12154	2097	1	19
12155	3024	1	81
12156	2884	1	16
12157	3565	1	65
12160	2233	1	32
12162	3701	1	19
12163	2162	1	77
12164	1660	1	56
12165	3242	1	66
12168	2570	1	75
12169	3847	1	71
12170	1079	1	49
12173	1478	1	31
12174	2330	1	53
12175	1278	1	69
12176	3203	1	60
12177	1120	1	83
12178	3452	1	87
12179	1551	1	77
12180	1736	1	37
12181	2877	1	26
12182	2762	1	82
12183	2166	1	47
12184	2200	1	47
12186	1868	1	57
12187	3365	1	84
12188	1776	1	81
12189	3235	1	5
12192	1250	1	2
12193	1314	1	73
12194	3915	1	54
12195	1978	1	10
12196	2024	1	29
12198	2791	1	28
12201	1817	1	69
12202	2169	1	10
12204	1265	1	13
12205	3896	1	61
12207	2940	1	70
12208	1342	1	35
12210	3735	1	66
12212	2240	1	82
12214	2078	1	4
12215	3464	1	93
12218	3153	1	84
12220	3249	1	57
12222	1283	1	94
12223	3716	1	17
12224	1774	1	43
12226	1464	1	8
12227	3738	1	71
12230	3119	1	3
12232	3055	1	59
12233	1966	1	51
12235	3180	1	13
12237	3559	1	68
12238	3231	1	83
12240	3009	1	48
12241	3464	1	87
12243	1169	1	11
12244	1808	1	36
12246	2958	1	76
12247	2341	1	24
12248	3914	1	84
12249	1342	1	78
12250	3940	1	10
12251	1041	1	5
12253	3025	1	67
12254	2414	1	61
12255	1209	1	80
12256	2733	1	12
12258	1722	1	39
12260	3796	1	89
12263	2719	1	75
12264	2413	1	45
12265	1636	1	38
12266	1890	1	50
12267	3021	1	77
12268	1538	1	75
12269	2523	1	28
12270	1825	1	9
12272	1115	1	2
12275	1424	1	94
12278	1304	1	45
12280	2055	1	4
12281	3738	1	12
12282	3875	1	72
12283	3009	1	82
12284	1917	1	32
12286	2090	1	67
12287	1690	1	37
12288	2810	1	13
12289	3052	1	41
12290	2494	1	82
12291	2662	1	81
12292	2121	1	41
12293	2770	1	57
12294	2838	1	82
12295	1879	1	78
12296	3116	1	93
12299	1028	1	50
12300	3758	1	12
12301	1984	1	46
12306	1059	1	77
12307	3145	1	72
12310	3044	1	68
12312	2114	1	75
12313	2891	1	72
12315	2702	1	75
12317	2578	1	51
12318	3737	1	83
12319	1919	1	20
12320	3160	1	82
12321	2553	1	4
12322	3621	1	52
12323	3546	1	39
12326	1590	1	20
12328	3125	1	78
12329	3882	1	89
12332	3420	1	4
12333	2499	1	88
12334	3524	1	88
12335	3728	1	33
12337	1292	1	36
12338	3427	1	14
12341	2159	1	47
12345	2889	1	71
12346	1791	1	38
12347	3999	1	66
12349	1571	1	35
12350	3567	1	24
12352	1183	1	92
12353	3615	1	22
12355	3955	1	87
12356	3439	1	26
12357	1644	1	32
12360	3119	1	12
12362	1864	1	41
12364	3427	1	86
12365	2627	1	44
12367	2490	1	93
12368	3635	1	57
12369	3831	1	46
12371	2545	1	72
12372	1541	1	39
12374	1918	1	19
12375	1516	1	74
12376	2643	1	63
12377	1040	1	67
12379	1310	1	52
12381	3819	1	73
12384	2647	1	91
12385	1395	1	60
12386	3099	1	65
12388	2572	1	12
12392	2731	1	72
12393	2723	1	83
12394	1077	1	44
12397	1665	1	39
12400	3794	1	46
12401	3794	1	12
12403	3161	1	20
12404	2143	1	62
12405	1855	1	75
12411	2145	1	28
12413	3386	1	91
12414	1501	1	42
12416	2649	1	8
12418	1583	1	59
12419	3366	1	39
12420	1493	1	77
12422	2184	1	52
12426	2384	1	78
12427	3506	1	84
